,ID,PF
1217,O76015,PF00038
1218,O76021,PF00687
1219,O76027,PF00191
1220,O76031,PF07724
1221,O76031,PF10431
1222,O76050,PF07177
1223,O76050,PF13920
1224,O76054,PF00650
1225,O76061,PF03298
1226,O76062,PF01222
1227,O76064,PF00498
1228,O76064,PF13920
1229,O76070,PF01387
1230,O76071,PF00400
1231,O76075,PF09230
1232,O76075,PF02017
1233,O76076,PF00219
1234,O76076,PF00093
1235,O76076,PF19035
1236,O76081,PF00615
1237,O76082,PF00083
1238,O76083,PF00233
1239,O76090,PF01062
1240,O76093,PF00167
1241,O76094,PF13181
1242,O76094,PF08492
1243,O76094,PF17004
1244,O76095,PF05439
1245,O76099,PF13853
1246,O76100,PF13853
1247,O77932,PF08652
1248,O94760,PF02274
1249,O94763,PF02996
1250,O94766,PF03360
1251,O94768,PF00069
1252,O94769,PF13855
1253,O94769,PF00093
1254,O94776,PF01448
1255,O94776,PF00320
1256,O94776,PF01426
1257,O94776,PF17226
1258,O94777,PF07297
1259,O94778,PF00230
1260,O94788,PF00171
1261,O94805,PF00022
1262,O94808,PF01380
1263,O94808,PF13522
1264,O94810,PF00631
1265,O94810,PF18148
1266,O94810,PF00615
1267,O94810,PF00610
1268,O94811,PF05517
1269,O94817,PF04110
1270,O94826,PF00515
1271,O94826,PF13181
1272,O94842,PF00505
1273,O94844,PF00071
1274,O94844,PF00651
1275,O94864,PF07524
1276,O94888,PF00789
1277,O94888,PF13899
1278,O94888,PF14555
1279,O94903,PF01168
1280,O94905,PF01145
1281,O94907,PF04706
1282,O94919,PF01223
1283,O94921,PF00069
1284,O94925,PF12796
1285,O94925,PF04960
1286,O94925,PF17959
1287,O94927,PF14817
1288,O94929,PF02209
1289,O94929,PF00412
1290,O94929,PF16182
1291,O94941,PF19318
1292,O94941,PF04564
1293,O94955,PF00071
1294,O94955,PF00651
1295,O94992,PF15313
1296,O95006,PF13853
1297,O95007,PF13853
1298,O95013,PF13853
1299,O95045,PF01048
1300,O95047,PF13853
1301,O95050,PF01234
1302,O95057,PF00071
1303,O95059,PF01900
1304,O95067,PF00134
1305,O95067,PF02984
1306,O95070,PF03878
1307,O95072,PF04825
1308,O95072,PF04824
1309,O95073,PF13873
1310,O95081,PF01412
1311,O95084,PF00089
1312,O95096,PF00046
1313,O95125,PF01352
1314,O95125,PF02023
1315,O95125,PF00096
1316,O95136,PF00001
1317,O95139,PF09782
1318,O95149,PF11538
1319,O95150,PF00229
1320,O95154,PF00248
1321,O95164,PF13881
1322,O95166,PF02991
1323,O95167,PF14987
1324,O95168,PF07225
1325,O95169,PF05821
1326,O95178,PF14813
1327,O95182,PF07347
1328,O95183,PF00957
1329,O95190,PF02100
1330,O95196,PF06567
1331,O95196,PF06566
1332,O95198,PF01344
1333,O95198,PF07707
1334,O95198,PF00651
1335,O95208,PF01417
1336,O95210,PF00686
1337,O95218,PF00641
1338,O95219,PF00787
1339,O95221,PF13853
1340,O95222,PF13853
1341,O95229,PF15556
1342,O95232,PF03194
1343,O95236,PF05461
1344,O95237,PF04970
1345,O95243,PF01429
1346,O95249,PF12352
1347,O95251,PF01530
1348,O95251,PF17772
1349,O95251,PF01853
1350,O95256,PF13895
1351,O95256,PF18452
1352,O95256,PF01582
1353,O95257,PF01248
1354,O95258,PF00153
1355,O95260,PF04377
1356,O95260,PF04376
1357,O95264,PF02931
1358,O95264,PF02932
1359,O95273,PF13324
1360,O95274,PF00021
1361,O95278,PF00782
1362,O95278,PF00686
1363,O95279,PF07885
1364,O95292,PF00635
1365,O95295,PF14712
1366,O95297,PF07686
1367,O95298,PF06374
1368,O95299,PF01712
1369,O95336,PF01182
1370,O95340,PF01747
1371,O95340,PF01583
1372,O95340,PF14306
1373,O95361,PF00643
1374,O95361,PF00622
1375,O95361,PF13765
1376,O95363,PF01409
1377,O95363,PF03147
1378,O95371,PF13853
1379,O95372,PF02230
1380,O95376,PF19422
1381,O95376,PF01485
1382,O95379,PF05527
1383,O95388,PF00093
1384,O95388,PF00219
1385,O95388,PF00007
1386,O95388,PF19035
1387,O95390,PF00688
1388,O95390,PF00019
1389,O95391,PF11708
1390,O95393,PF00688
1391,O95393,PF00019
1392,O95395,PF02485
1393,O95396,PF00899
1394,O95396,PF00581
1395,O95399,PF02083
1396,O95400,PF02213
1397,O95402,PF08711
1398,O95402,PF15693
1399,O95402,PF15694
1400,O95406,PF03311
1401,O95407,PF00020
1402,O95429,PF02179
1403,O95433,PF09229
1404,O95433,PF08327
1405,O95436,PF02690
1406,O95445,PF11032
1407,O95452,PF00029
1408,O95453,PF04857
1409,O95453,PF08675
1410,O95456,PF16094
1411,O95460,PF12662
1412,O95460,PF00092
1413,O95460,PF10393
1414,O95460,PF14670
1415,O95467,PF06390
1416,O95470,PF00282
1417,O95476,PF03031
1418,O95478,PF01201
1419,O95497,PF19018
1420,O95497,PF00795
1421,O95500,PF00822
1422,O95503,PF17218
1423,O95503,PF00385
1424,O95528,PF00083
1425,O95544,PF20143
1426,O95544,PF01513
1427,O95551,PF03372
1428,O95551,PF14555
1429,O95562,PF04178
1430,O95563,PF03650
1431,O95571,PF00753
1432,O95619,PF03366
1433,O95628,PF00076
1434,O95628,PF14570
1435,O95630,PF01398
1436,O95630,PF08969
1437,O95631,PF01759
1438,O95631,PF00055
1439,O95631,PF00053
1440,O95633,PF07648
1441,O95633,PF09289
1442,O95639,PF00098
1443,O95639,PF00642
1444,O95639,PF15663
1445,O95665,PF00001
1446,O95670,PF03179
1447,O95671,PF02545
1448,O95671,PF16864
1449,O95671,PF00891
1450,O95674,PF01148
1451,O95678,PF00038
1452,O95678,PF16208
1453,O95684,PF09398
1454,O95704,PF00640
1455,O95707,PF01868
1456,O95715,PF00048
1457,O95716,PF00071
1458,O95718,PF00105
1459,O95718,PF00104
1460,O95727,PF08205
1461,O95727,PF07686
1462,O95741,PF00168
1463,O95741,PF07002
1464,O95747,PF12202
1465,O95747,PF00069
1466,O95749,PF00348
1467,O95750,PF00167
1468,O95751,PF16297
1469,O95755,PF00071
1470,O95760,PF15095
1471,O95772,PF10457
1472,O95777,PF01423
1473,O95793,PF16482
1474,O95793,PF00035
1475,O95800,PF00001
1476,O95807,PF05255
1477,O95810,PF15237
1478,O95817,PF02179
1479,O95817,PF00397
1480,O95822,PF17408
1481,O95822,PF05292
1482,O95831,PF00070
1483,O95831,PF14721
1484,O95832,PF00822
1485,O95833,PF13410
1486,O95833,PF13417
1487,O95834,PF03451
1488,O95834,PF00400
1489,O95837,PF00503
1490,O95838,PF00002
1491,O95838,PF02793
1492,O95841,PF00147
1493,O95843,PF00036
1494,O95847,PF00153
1495,O95848,PF00293
1496,O95857,PF00335
1497,O95858,PF00335
1498,O95859,PF00335
1499,O95861,PF00459
1500,O95863,PF13912
1501,O95863,PF00096
1502,O95864,PF00487
1503,O95864,PF00173
1504,O95866,PF15096
1505,O95873,PF15576
1506,O95881,PF13899
1507,O95897,PF12308
1508,O95897,PF02191
1509,O95900,PF01509
1510,O95905,PF07093
1511,O95907,PF07690
1512,O95918,PF13853
1513,O95925,PF00095
1514,O95925,PF00014
1515,O95926,PF08231
1516,O95931,PF17218
1517,O95931,PF00385
1518,O95935,PF00907
1519,O95944,PF07686
1520,O95948,PF02376
1521,O95948,PF00046
1522,O95954,PF04961
1523,O95954,PF02971
1524,O95954,PF07837
1525,O95967,PF12662
1526,O95967,PF07645
1527,O95968,PF01099
1528,O95969,PF01099
1529,O95970,PF13855
1530,O95970,PF03736
1531,O95976,PF07686
1532,O95977,PF00001
1533,O95983,PF01429
1534,O95983,PF14048
1535,O95983,PF16564
1536,O95989,PF00293
1537,O95990,PF06625
1538,O95992,PF04116
1539,O95994,PF13899
1540,O95995,PF13851
1541,O95997,PF04856
1542,O95999,PF00619
1543,O96000,PF10249
1544,O96004,PF00010
1545,O96005,PF05602
1546,O96006,PF05699
1547,O96006,PF02892
1548,O96007,PF02391
1549,O96008,PF01459
1550,O96009,PF00026
1551,O96011,PF05648
1552,O96013,PF00786
1553,O96013,PF00069
1554,O96014,PF00110
1555,O96015,PF01221
1556,O96017,PF00069
1557,O96017,PF00498
1558,O96018,PF00640
1559,O96018,PF00595
1560,O96019,PF00022
1561,O96020,PF00134
1562,O96020,PF02984
1563,O96033,PF02597
1564,P00156,PF00032
1565,P00156,PF00033
1566,P00167,PF00173
1567,P00325,PF00107
1568,P00325,PF08240
1569,P00326,PF00107
1570,P00326,PF08240
1571,P00338,PF00056
1572,P00338,PF02866
1573,P00352,PF00171
1574,P00367,PF00208
1575,P00367,PF02812
1576,P00374,PF00186
1577,P00387,PF00175
1578,P00387,PF00970
1579,P00390,PF00070
1580,P00390,PF02852
1581,P00395,PF00115
1582,P00403,PF02790
1583,P00403,PF00116
1584,P00414,PF00510
1585,P00439,PF00351
1586,P00439,PF01842
1587,P00441,PF00080
1588,P00480,PF02729
1589,P00480,PF00185
1590,P00491,PF01048
1591,P00492,PF00156
1592,P00505,PF00155
1593,P00558,PF00162
1594,P00568,PF00406
1595,P00709,PF00062
1596,P00734,PF09396
1597,P00734,PF00051
1598,P00734,PF00594
1599,P00734,PF00089
1600,P00738,PF00089
1601,P00739,PF00089
1602,P00740,PF00008
1603,P00740,PF00594
1604,P00740,PF00089
1605,P00740,PF14670
1606,P00742,PF00008
1607,P00742,PF00594
1608,P00742,PF00089
1609,P00742,PF14670
1610,P00746,PF00089
1611,P00748,PF00051
1612,P00748,PF00008
1613,P00748,PF00040
1614,P00748,PF00089
1615,P00748,PF00039
1616,P00749,PF00051
1617,P00749,PF00089
1618,P00750,PF00008
1619,P00750,PF00051
1620,P00750,PF00089
1621,P00750,PF00039
1622,P00797,PF00026
1623,P00797,PF07966
1624,P00813,PF00962
1625,P00846,PF00119
1626,P00915,PF00194
1627,P00918,PF00194
1628,P00966,PF00764
1629,P00973,PF01909
1630,P00973,PF10421
1631,P00995,PF00050
1632,P01008,PF00079
1633,P01009,PF00079
1634,P01011,PF00079
1635,P01019,PF00079
1636,P01033,PF00965
1637,P01034,PF00031
1638,P01036,PF00031
1639,P01037,PF00031
1640,P01040,PF00031
1641,P01042,PF00031
1642,P01100,PF00170
1643,P01106,PF02344
1644,P01106,PF01056
1645,P01106,PF00010
1646,P01111,PF00071
1647,P01112,PF00071
1648,P01116,PF00071
1649,P01127,PF04692
1650,P01127,PF00341
1651,P01137,PF00688
1652,P01137,PF00019
1653,P01138,PF00243
1654,P01148,PF00446
1655,P01178,PF00184
1656,P01178,PF00220
1657,P01185,PF00184
1658,P01185,PF00220
1659,P01189,PF08035
1660,P01189,PF08384
1661,P01189,PF00976
1662,P01213,PF01160
1663,P01215,PF00236
1664,P01222,PF00007
1665,P01225,PF00007
1666,P01229,PF00007
1667,P01236,PF00103
1668,P01241,PF00103
1669,P01242,PF00103
1670,P01258,PF00214
1671,P01275,PF00123
1672,P01282,PF00123
1673,P01298,PF00159
1674,P01303,PF00159
1675,P01308,PF00049
1676,P01344,PF00049
1677,P01344,PF08365
1678,P01350,PF00918
1679,P01374,PF00229
1680,P01375,PF00229
1681,P01562,PF00143
1682,P01563,PF00143
1683,P01566,PF00143
1684,P01567,PF00143
1685,P01568,PF00143
1686,P01569,PF00143
1687,P01570,PF00143
1688,P01571,PF00143
1689,P01574,PF00143
1690,P01579,PF00714
1691,P01583,PF00340
1692,P01583,PF02394
1693,P01584,PF00340
1694,P01584,PF02394
1695,P01588,PF00758
1696,P01589,PF00084
1697,P01591,PF15097
1698,P01593,PF07686
1699,P01594,PF07686
1700,P01595,PF07686
1701,P01597,PF07686
1702,P01599,PF07686
1703,P01600,PF07686
1704,P01601,PF07686
1705,P01602,PF07686
1706,P01603,PF07686
1707,P01605,PF07686
1708,P01606,PF07686
1709,P01607,PF07686
1710,P01608,PF07686
1711,P01609,PF07686
1712,P01610,PF07686
1713,P01611,PF07686
1714,P01612,PF07686
1715,P01613,PF07686
1716,P01614,PF07686
1717,P01615,PF07686
1718,P01616,PF07686
1719,P01617,PF07686
1720,P01619,PF07686
1721,P01620,PF07686
1722,P01621,PF07686
1723,P01622,PF07686
1724,P01623,PF07686
1725,P01624,PF07686
1726,P01699,PF07686
1727,P01700,PF07686
1728,P01701,PF07686
1729,P01703,PF07686
1730,P01704,PF07686
1731,P01705,PF07686
1732,P01706,PF07686
1733,P01707,PF07686
1734,P01708,PF07686
1735,P01709,PF07686
1736,P01710,PF07686
1737,P01711,PF07686
1738,P01712,PF07686
1739,P01713,PF07686
1740,P01714,PF07686
1741,P01715,PF07686
1742,P01716,PF07686
1743,P01717,PF07686
1744,P01718,PF07686
1745,P01719,PF07686
1746,P01720,PF07686
1747,P01721,PF07686
1748,P01722,PF07686
1749,P01730,PF00047
1750,P01730,PF12104
1751,P01730,PF09191
1752,P01730,PF05790
1753,P01732,PF07686
1754,P01742,PF07686
1755,P01743,PF07686
1756,P01760,PF07686
1757,P01761,PF07686
1758,P01762,PF07686
1759,P01763,PF07686
1760,P01764,PF07686
1761,P01766,PF07686
1762,P01767,PF07686
1763,P01768,PF07686
1764,P01769,PF07686
1765,P01770,PF07686
1766,P01771,PF07686
1767,P01772,PF07686
1768,P01773,PF07686
1769,P01780,PF07686
1770,P01781,PF07686
1771,P01782,PF07686
1772,P01814,PF07686
1773,P01815,PF07686
1774,P01816,PF07686
1775,P01817,PF07686
1776,P01824,PF07686
1777,P01825,PF07686
1778,P01834,PF07654
1779,P01848,PF09291
1780,P01850,PF07654
1781,P01854,PF07654
1782,P01857,PF07654
1783,P01859,PF07654
1784,P01860,PF07654
1785,P01861,PF07654
1786,P01871,PF07654
1787,P01876,PF07654
1788,P01877,PF00047
1789,P01877,PF07654
1790,P01880,PF00047
1791,P01880,PF07654
1792,P01889,PF07654
1793,P01889,PF00129
1794,P01889,PF06623
1795,P01891,PF07654
1796,P01891,PF00129
1797,P01891,PF06623
1798,P01892,PF07654
1799,P01892,PF00129
1800,P01892,PF06623
1801,P01893,PF07654
1802,P01893,PF00129
1803,P01893,PF06623
1804,P01903,PF07654
1805,P01903,PF00993
1806,P01906,PF07654
1807,P01906,PF00993
1808,P01909,PF07654
1809,P01909,PF00993
1810,P01911,PF00969
1811,P01911,PF07654
1812,P01912,PF00969
1813,P01912,PF07654
1814,P01920,PF00969
1815,P01920,PF07654
1816,P02008,PF00042
1817,P02042,PF00042
1818,P02100,PF00042
1819,P02144,PF00042
1820,P02489,PF00011
1821,P02489,PF00525
1822,P02511,PF00011
1823,P02511,PF00525
1824,P02533,PF00038
1825,P02538,PF00038
1826,P02538,PF16208
1827,P02545,PF00038
1828,P02545,PF00932
1829,P02585,PF13499
1830,P02647,PF01442
1831,P02649,PF01442
1832,P02652,PF04711
1833,P02654,PF04691
1834,P02655,PF05355
1835,P02656,PF05778
1836,P02675,PF00147
1837,P02675,PF08702
1838,P02679,PF00147
1839,P02679,PF08702
1840,P02689,PF00061
1841,P02708,PF02931
1842,P02708,PF02932
1843,P02724,PF01102
1844,P02741,PF00354
1845,P02743,PF00354
1846,P02745,PF00386
1847,P02745,PF01391
1848,P02746,PF00386
1849,P02746,PF01391
1850,P02747,PF00386
1851,P02747,PF01391
1852,P02748,PF00090
1853,P02748,PF01823
1854,P02748,PF00057
1855,P02749,PF09014
1856,P02749,PF00084
1857,P02750,PF13855
1858,P02753,PF00061
1859,P02760,PF00061
1860,P02760,PF00014
1861,P02763,PF00061
1862,P02765,PF00031
1863,P02766,PF00576
1864,P02768,PF00273
1865,P02771,PF00273
1866,P02774,PF09164
1867,P02774,PF00273
1868,P02775,PF00048
1869,P02776,PF00048
1870,P02778,PF00048
1871,P02787,PF00405
1872,P02790,PF00045
1873,P02792,PF00210
1874,P02794,PF00210
1875,P02795,PF00131
1876,P02810,PF15240
1877,P02814,PF15621
1878,P03372,PF00105
1879,P03372,PF02159
1880,P03372,PF12743
1881,P03372,PF00104
1882,P03886,PF00146
1883,P03891,PF00361
1884,P03891,PF06444
1885,P03897,PF00507
1886,P03905,PF01059
1887,P03905,PF00361
1888,P03915,PF00361
1889,P03915,PF00662
1890,P03915,PF06455
1891,P03923,PF00499
1892,P03928,PF00895
1893,P03950,PF00074
1894,P03951,PF00089
1895,P03951,PF00024
1896,P03952,PF00089
1897,P03952,PF00024
1898,P03956,PF00413
1899,P03956,PF01471
1900,P03956,PF00045
1901,P03971,PF04709
1902,P03971,PF00019
1903,P03973,PF00095
1904,P03989,PF07654
1905,P03989,PF00129
1906,P03989,PF06623
1907,P03999,PF00001
1908,P04000,PF00001
1909,P04001,PF00001
1910,P04003,PF18453
1911,P04003,PF00084
1912,P04004,PF01033
1913,P04004,PF00045
1914,P04040,PF06628
1915,P04040,PF00199
1916,P04049,PF02196
1917,P04049,PF07714
1918,P04049,PF00130
1919,P04053,PF14791
1920,P04053,PF10391
1921,P04053,PF00533
1922,P04053,PF01909
1923,P04053,PF14716
1924,P04054,PF00068
1925,P04062,PF17189
1926,P04062,PF02055
1927,P04066,PF01120
1928,P04066,PF16757
1929,P04070,PF00008
1930,P04070,PF00594
1931,P04070,PF00089
1932,P04070,PF14670
1933,P04075,PF00274
1934,P04080,PF00031
1935,P04083,PF00191
1936,P04085,PF04692
1937,P04085,PF00341
1938,P04090,PF00049
1939,P04118,PF01114
1940,P04118,PF02740
1941,P04141,PF01109
1942,P04156,PF00377
1943,P04156,PF11587
1944,P04179,PF00081
1945,P04179,PF02777
1946,P04180,PF02450
1947,P04181,PF00202
1948,P04183,PF00265
1949,P04196,PF00031
1950,P04198,PF01056
1951,P04198,PF00010
1952,P04201,PF00001
1953,P04206,PF07686
1954,P04207,PF07686
1955,P04208,PF07686
1956,P04209,PF07686
1957,P04211,PF07686
1958,P04216,PF00047
1959,P04217,PF13895
1960,P04220,PF07654
1961,P04222,PF07654
1962,P04222,PF00129
1963,P04222,PF06623
1964,P04229,PF00969
1965,P04229,PF07654
1966,P04233,PF00086
1967,P04233,PF09307
1968,P04233,PF08831
1969,P04234,PF16680
1970,P04234,PF02189
1971,P04259,PF00038
1972,P04259,PF16208
1973,P04264,PF16210
1974,P04264,PF00038
1975,P04264,PF16208
1976,P04271,PF00036
1977,P04271,PF01023
1978,P04278,PF00054
1979,P04279,PF05474
1980,P04350,PF00091
1981,P04350,PF03953
1982,P04406,PF00044
1983,P04406,PF02800
1984,P04424,PF00206
1985,P04424,PF14698
1986,P04430,PF07686
1987,P04431,PF07686
1988,P04432,PF07686
1989,P04433,PF07686
1990,P04436,PF07686
1991,P04438,PF07686
1992,P04439,PF07654
1993,P04439,PF00129
1994,P04439,PF06623
1995,P04440,PF00969
1996,P04440,PF07654
1997,P04553,PF00260
1998,P04554,PF00841
1999,P04628,PF00110
2000,P04637,PF00870
2001,P04637,PF08563
2002,P04637,PF18521
2003,P04637,PF07710
2004,P04731,PF00131
2005,P04732,PF00131
2006,P04733,PF00131
2007,P04745,PF00128
2008,P04745,PF02806
2009,P04746,PF00128
2010,P04746,PF02806
2011,P04792,PF00011
2012,P04798,PF00067
2013,P04818,PF00303
2014,P04839,PF08030
2015,P04839,PF01794
2016,P04839,PF08022
2017,P04843,PF04597
2018,P04844,PF05817
2019,P04899,PF00503
2020,P04908,PF16211
2021,P04908,PF00125
2022,P05013,PF00143
2023,P05014,PF00143
2024,P05015,PF00143
2025,P05019,PF00049
2026,P05026,PF00287
2027,P05062,PF00274
2028,P05089,PF00491
2029,P05090,PF00061
2030,P05091,PF00171
2031,P05093,PF00067
2032,P05108,PF00067
2033,P05109,PF01023
2034,P05111,PF00019
2035,P05112,PF00727
2036,P05113,PF02025
2037,P05114,PF01101
2038,P05120,PF00079
2039,P05121,PF00079
2040,P05141,PF00153
2041,P05154,PF00079
2042,P05155,PF00079
2043,P05156,PF00530
2044,P05156,PF00089
2045,P05156,PF00057
2046,P05161,PF00240
2047,P05166,PF01039
2048,P05177,PF00067
2049,P05181,PF00067
2050,P05186,PF00245
2051,P05187,PF00245
2052,P05198,PF00575
2053,P05198,PF07541
2054,P05230,PF00167
2055,P05231,PF00489
2056,P05305,PF00322
2057,P05362,PF03921
2058,P05386,PF00428
2059,P05387,PF00428
2060,P05388,PF00466
2061,P05388,PF17777
2062,P05388,PF00428
2063,P05412,PF00170
2064,P05412,PF03957
2065,P05413,PF00061
2066,P05423,PF05132
2067,P05451,PF00059
2068,P05452,PF00059
2069,P05455,PF00076
2070,P05455,PF05383
2071,P05455,PF08777
2072,P05496,PF00137
2073,P05534,PF07654
2074,P05534,PF00129
2075,P05534,PF06623
2076,P05538,PF00969
2077,P05538,PF07654
2078,P05543,PF00079
2079,P05546,PF00079
2080,P05549,PF03299
2081,P05771,PF00168
2082,P05771,PF00433
2083,P05771,PF00069
2084,P05771,PF00130
2085,P05783,PF00038
2086,P05787,PF00038
2087,P05787,PF16208
2088,P05814,PF00363
2089,P05937,PF00036
2090,P05937,PF13499
2091,P05981,PF00089
2092,P05981,PF09272
2093,P06028,PF01102
2094,P06127,PF00530
2095,P06132,PF01208
2096,P06239,PF00017
2097,P06239,PF00018
2098,P06239,PF07714
2099,P06241,PF00017
2100,P06241,PF00018
2101,P06241,PF07714
2102,P06276,PF00135
2103,P06276,PF08674
2104,P06280,PF16499
2105,P06280,PF17450
2106,P06307,PF00918
2107,P06309,PF07686
2108,P06310,PF07686
2109,P06311,PF07686
2110,P06312,PF07686
2111,P06315,PF07686
2112,P06316,PF07686
2113,P06317,PF07686
2114,P06318,PF07686
2115,P06319,PF07686
2116,P06326,PF07686
2117,P06331,PF07686
2118,P06340,PF07654
2119,P06340,PF00993
2120,P06454,PF03247
2121,P06493,PF00069
2122,P06576,PF00006
2123,P06576,PF02874
2124,P06702,PF01023
2125,P06703,PF01023
2126,P06727,PF01442
2127,P06729,PF07686
2128,P06729,PF05790
2129,P06730,PF01652
2130,P06732,PF02807
2131,P06732,PF00217
2132,P06733,PF00113
2133,P06733,PF03952
2134,P06734,PF00059
2135,P06744,PF00342
2136,P06746,PF14792
2137,P06746,PF14791
2138,P06746,PF14716
2139,P06746,PF10391
2140,P06748,PF16276
2141,P06748,PF03066
2142,P06753,PF00261
2143,P06850,PF00473
2144,P06858,PF01477
2145,P06858,PF00151
2146,P06865,PF00728
2147,P06865,PF14845
2148,P06870,PF00089
2149,P06881,PF00214
2150,P06887,PF07686
2151,P06889,PF07686
2152,P06899,PF00125
2153,P07093,PF00079
2154,P07099,PF00561
2155,P07101,PF00351
2156,P07101,PF12549
2157,P07108,PF00887
2158,P07148,PF14651
2159,P07195,PF00056
2160,P07195,PF02866
2161,P07196,PF00038
2162,P07196,PF04732
2163,P07199,PF09026
2164,P07199,PF04218
2165,P07199,PF03221
2166,P07199,PF03184
2167,P07203,PF00255
2168,P07204,PF12662
2169,P07204,PF00059
2170,P07204,PF14670
2171,P07205,PF00162
2172,P07225,PF07645
2173,P07225,PF14670
2174,P07225,PF00594
2175,P07225,PF00008
2176,P07225,PF00054
2177,P07225,PF02210
2178,P07237,PF13848
2179,P07237,PF00085
2180,P07288,PF00089
2181,P07305,PF00538
2182,P07306,PF00059
2183,P07306,PF03954
2184,P07311,PF00708
2185,P07315,PF00030
2186,P07327,PF00107
2187,P07327,PF08240
2188,P07339,PF00026
2189,P07339,PF07966
2190,P07355,PF00191
2191,P07357,PF00090
2192,P07357,PF01823
2193,P07357,PF00057
2194,P07358,PF00090
2195,P07358,PF01823
2196,P07358,PF00057
2197,P07359,PF13855
2198,P07359,PF01462
2199,P07360,PF00061
2200,P07437,PF00091
2201,P07437,PF03953
2202,P07451,PF00194
2203,P07476,PF10583
2204,P07476,PF00904
2205,P07477,PF00089
2206,P07478,PF00089
2207,P07492,PF02044
2208,P07498,PF00997
2209,P07510,PF02931
2210,P07510,PF02932
2211,P07550,PF00001
2212,P07585,PF13855
2213,P07585,PF01462
2214,P07602,PF03489
2215,P07602,PF02199
2216,P07602,PF05184
2217,P07686,PF00728
2218,P07686,PF14845
2219,P07711,PF08246
2220,P07711,PF00112
2221,P07737,PF00235
2222,P07738,PF00300
2223,P07741,PF00156
2224,P07766,PF02189
2225,P07766,PF16681
2226,P07858,PF08127
2227,P07858,PF00112
2228,P07864,PF00056
2229,P07864,PF02866
2230,P07902,PF01087
2231,P07902,PF02744
2232,P07910,PF00076
2233,P07911,PF00100
2234,P07911,PF12947
2235,P07911,PF07645
2236,P07919,PF02320
2237,P07947,PF00017
2238,P07947,PF00018
2239,P07947,PF07714
2240,P07948,PF00017
2241,P07948,PF00018
2242,P07948,PF07714
2243,P07951,PF00261
2244,P07954,PF10415
2245,P07954,PF00206
2246,P07988,PF03489
2247,P07988,PF02199
2248,P07988,PF05184
2249,P07992,PF03834
2250,P07992,PF00633
2251,P07998,PF00074
2252,P08034,PF00029
2253,P08100,PF10413
2254,P08100,PF00001
2255,P08118,PF05825
2256,P08133,PF00191
2257,P08134,PF00071
2258,P08138,PF18422
2259,P08138,PF00020
2260,P08138,PF00531
2261,P08172,PF00001
2262,P08173,PF00001
2263,P08174,PF00084
2264,P08185,PF00079
2265,P08195,PF00128
2266,P08195,PF16028
2267,P08217,PF00089
2268,P08218,PF00089
2269,P08236,PF02837
2270,P08236,PF02836
2271,P08236,PF00703
2272,P08240,PF00448
2273,P08240,PF04086
2274,P08240,PF02881
2275,P08246,PF00089
2276,P08253,PF00413
2277,P08253,PF01471
2278,P08253,PF00040
2279,P08253,PF00045
2280,P08254,PF00413
2281,P08254,PF01471
2282,P08254,PF00045
2283,P08263,PF00043
2284,P08263,PF02798
2285,P08294,PF00080
2286,P08311,PF00089
2287,P08319,PF00107
2288,P08319,PF08240
2289,P08397,PF01379
2290,P08397,PF03900
2291,P08476,PF00688
2292,P08476,PF00019
2293,P08559,PF00676
2294,P08567,PF00169
2295,P08567,PF00610
2296,P08574,PF02167
2297,P08579,PF00076
2298,P08588,PF00001
2299,P08620,PF00167
2300,P08621,PF12220
2301,P08621,PF00076
2302,P08631,PF00017
2303,P08631,PF00018
2304,P08631,PF07714
